,Post_By,Post_Link,Post_Date,is_verified,Post_Type,Video_views,Post_likes
0,travisscott,/CA7O92VpwK0/,17 HOURS AGO,True,Photo,,"1,777,516"
1,travisscott,/CA3xm7WJBuX/,2 DAYS AGO,True,Photo,,"1,616,442"
2,travisscott,/CAvd7q6pQqL/,5 DAYS AGO,True,video,"5,582,373","1,704,012"
3,travisscott,/CAvc0w5JqUe/,5 DAYS AGO,True,Photo,,"3,277,401"
4,travisscott,/CAflYcSJjF5/,MAY 22,True,Photo,,"1,071,959"
5,travisscott,/CAfkN-UpMuI/,MAY 22,True,video,"2,212,684","651,351"
6,travisscott,/CAfkE0EJ8BH/,MAY 22,True,Photo,,"1,731,039"
7,travisscott,/CAfiU23p58y/,MAY 22,True,Photo,,"556,561"
8,travisscott,/CAOS3MPJmUI/,MAY 15,True,Photo,,"2,171,835"
9,travisscott,/CACMJ7GpSL0/,MAY 10,True,Photo,,"2,386,859"
10,travisscott,/CACLt4ZpH-1/,MAY 10,True,Photo,,"3,106,283"
11,travisscott,/B_xt-fEpSB1/,MAY 4,True,Photo,,"2,960,265"
12,travisscott,/B_nJzwvJYR6/,APRIL 30,True,Photo,,"3,818,641"
13,travisscott,/B_WaUejJkGh/,APRIL 23,True,Photo,,"2,434,332"
14,travisscott,/B_V4Uitpmvr/,APRIL 23,True,Photo,,"2,552,072"
15,travisscott,/B_VvjcvJnxb/,APRIL 23,True,Photo,,"4,011,333"
16,travisscott,/B-8eaYVJj1E/,APRIL 13,True,Photo,,"1,386,190"
17,travisscott,/B-dHw2lpYt-/,APRIL 1,True,video,"5,100,594","1,402,949"
18,travisscott,/B-LCJ29JSkN/,MARCH 25,True,Photo,,"2,381,658"
19,travisscott,/B-LB5G8JA44/,MARCH 25,True,Photo,,"1,172,056"
20,travisscott,/B-LAb2jJvlI/,MARCH 25,True,Photo,,"1,638,014"
21,travisscott,/B-IfxxHpW3u/,MARCH 24,True,Photo,,"2,701,585"
22,travisscott,/B-IcYA0JEKO/,MARCH 24,True,Photo,,"3,356,975"
23,travisscott,/B9-nvGBplFK/,MARCH 20,True,Photo,,"2,064,643"
24,travisscott,/B992JZOJq1Z/,MARCH 20,True,Photo,,"2,521,706"
25,travisscott,/B99zgeMJLnn/,MARCH 20,True,video,"9,457,661","2,380,058"
26,travisscott,/B9rlIqUJWjY/,MARCH 13,True,Photo,,"837,295"
27,travisscott,/B9rkjKaJgBl/,MARCH 13,True,Photo,,"2,149,116"
28,travisscott,/B9pj9vcpHXq/,MARCH 12,True,Photo,,"2,409,222"
29,travisscott,/B9kFB99Jn7d/,MARCH 10,True,Photo,,"1,280,677"
30,travisscott,/B9c4h3jp9sx/,MARCH 7,True,Photo,,"1,436,913"
31,travisscott,/B9a748vpwRb/,MARCH 6,True,Photo,,"2,664,772"
32,travisscott,/B9a7nPepdPF/,MARCH 6,True,Photo,,"1,291,373"
33,travisscott,/B9Z6acZJK-c/,MARCH 6,True,Photo,,"1,522,718"
34,travisscott,/B9SeY9uJqnM/,MARCH 3,True,Photo,,"1,911,943"
35,travisscott,/B9SeGOrp8Km/,MARCH 3,True,Photo,,"3,277,412"
36,travisscott,/B9SdcAqpt1-/,MARCH 3,True,Photo,,"1,445,779"
37,travisscott,/B8-eYexp-GW/,FEBRUARY 24,True,Photo,,"2,086,477"
38,travisscott,/B85FktjJ5ZF/,FEBRUARY 22,True,Photo,,"2,172,136"
39,travisscott,/B847fp8JPhv/,FEBRUARY 22,True,Photo,,"2,369,694"
40,travisscott,/B84U4FopmjH/,FEBRUARY 22,True,Photo,,"1,533,187"
41,travisscott,/B84TRyTJhUu/,FEBRUARY 22,True,video,"4,374,438","1,209,509"
42,travisscott,/B82qdA3pbx2/,FEBRUARY 21,True,Photo,,"1,707,756"
43,travisscott,/B8xZsj2pF4x/,FEBRUARY 19,True,Photo,,"2,220,373"
44,travisscott,/B8xZgW3Jo4f/,FEBRUARY 19,True,Photo,,"1,675,595"
45,travisscott,/B8k2DZGpdpd/,FEBRUARY 14,True,Photo,,"3,089,665"
46,travisscott,/B8iPP6spjKH/,FEBRUARY 13,True,Photo,,"1,324,072"
47,travisscott,/B8Zbcu0pyyz/,FEBRUARY 10,True,Photo,,"2,665,196"
48,travisscott,/B8Klt92JH-n/,FEBRUARY 4,True,Photo,,"1,901,910"
49,travisscott,/B8KleqlJxls/,FEBRUARY 4,True,Photo,,"1,648,618"
50,travisscott,/B8DZ6hqJ4kF/,FEBRUARY 1,True,Photo,,"6,020,791"
51,travisscott,/B7y-CXZpqnF/,JANUARY 26,True,Photo,,"3,946,762"
52,travisscott,/B7cd7p1JHhp/,JANUARY 17,True,Photo,,"2,615,239"
53,travisscott,/B7ZP5ggpzth/,JANUARY 16,True,Photo,,"3,082,599"
54,travisscott,/B7NjZCKJ-Lu/,JANUARY 11,True,Photo,,"1,681,175"
55,travisscott,/B7CgB4jJJrz/,JANUARY 7,True,Photo,,"2,051,690"
56,travisscott,/B7CfUv6JK_a/,JANUARY 7,True,Photo,,"863,418"
57,travisscott,/B7Ce2GmptdN/,JANUARY 7,True,Photo,,"1,911,170"
58,travisscott,/B6xv1ZvJT1K/,JANUARY 1,True,Photo,,"1,078,176"
59,travisscott,/B6teW7cJzZb/,"DECEMBER 30, 2019",True,Photo,,"2,236,693"
60,travisscott,/B6teOU0p3x2/,"DECEMBER 30, 2019",True,Photo,,"1,182,979"
61,travisscott,/B6tdh03JZbh/,"DECEMBER 30, 2019",True,Photo,,"1,511,315"
62,travisscott,/B6maVOfJBHl/,"DECEMBER 27, 2019",True,Photo,,"1,806,185"
63,travisscott,/B6maBQlpX8M/,"DECEMBER 27, 2019",True,Photo,,"2,081,690"
64,travisscott,/B6mY0_AJfn-/,"DECEMBER 27, 2019",True,Photo,,"1,675,597"
65,travisscott,/B6mUzAGp8pn/,"DECEMBER 27, 2019",True,Photo,,"1,842,584"
66,travisscott,/B6mMPfhp25N/,"DECEMBER 27, 2019",True,Photo,,"1,116,719"
67,travisscott,/B6kFPKypVbQ/,"DECEMBER 26, 2019",True,Photo,,"2,100,801"
68,travisscott,/B6j70A5JSsU/,"DECEMBER 26, 2019",True,Photo,,"1,389,840"
69,travisscott,/B6jWoJcJ_oD/,"DECEMBER 26, 2019",True,Photo,,"3,052,212"
70,travisscott,/B6eRXWUJ027/,"DECEMBER 24, 2019",True,video,"4,025,553","1,204,991"
71,travisscott,/B6eQ6H7pJ5_/,"DECEMBER 24, 2019",True,Photo,,"2,553,589"
72,travisscott,/B6En_hnpyoq/,"DECEMBER 14, 2019",True,video,"3,604,901","1,052,694"
73,travisscott,/B6CKii0J-e5/,"DECEMBER 13, 2019",True,Photo,,"2,170,066"
74,travisscott,/B5vOqIhJHQS/,"DECEMBER 6, 2019",True,Photo,,"2,135,607"
75,travisscott,/B5vMGp1J3LM/,"DECEMBER 6, 2019",True,Photo,,"1,308,970"
76,travisscott,/B5o-a9BpoOe/,"DECEMBER 3, 2019",True,Photo,,"2,707,011"
77,travisscott,/B5ol1bmJ3_8/,"DECEMBER 3, 2019",True,Photo,,"1,788,621"
78,travisscott,/B5nqreWplf7/,"DECEMBER 3, 2019",True,Photo,,"2,499,135"
79,travisscott,/B5ebR0IJwxN/,"NOVEMBER 29, 2019",True,Photo,,"1,124,558"
80,travisscott,/B5btc-Ppzyb/,"NOVEMBER 28, 2019",True,Photo,,"2,804,388"
81,travisscott,/B5Rn7lepwN7/,"NOVEMBER 24, 2019",True,Photo,,"1,745,558"
82,travisscott,/B5Mt0oAJ_Ch/,"NOVEMBER 22, 2019",True,Photo,,"1,704,073"
83,travisscott,/B5MsqDBp0dQ/,"NOVEMBER 22, 2019",True,Photo,,"2,372,890"
84,travisscott,/B5BELvLprUE/,"NOVEMBER 18, 2019",True,Photo,,"2,336,190"
85,travisscott,/B4-5ecHplt1/,"NOVEMBER 17, 2019",True,Photo,,"4,038,756"
86,travisscott,/B4-4BL6JWtt/,"NOVEMBER 17, 2019",True,Photo,,"4,693,317"
87,travisscott,/B4tT-wSpj6H/,"NOVEMBER 10, 2019",True,Photo,,"1,085,738"
88,travisscott,/B4tJfOAJE7O/,"NOVEMBER 10, 2019",True,video,"4,424,895","1,351,968"
89,travisscott,/B4tHkg9pIBW/,"NOVEMBER 10, 2019",True,Photo,,"1,283,627"
90,travisscott,/B4s-8BVJ-L6/,"NOVEMBER 10, 2019",True,Photo,,"1,505,521"
91,travisscott,/B4sRf4CJVbn/,"NOVEMBER 10, 2019",True,Photo,,"1,789,542"
92,travisscott,/B4sQ_n8Jc-f/,"NOVEMBER 10, 2019",True,Photo,,"1,072,141"
93,travisscott,/B4rXhiZJvs7/,"NOVEMBER 10, 2019",True,Photo,,"1,541,322"
94,travisscott,/B4rMxMCJId1/,"NOVEMBER 9, 2019",True,Photo,,"955,676"
95,travisscott,/B4rL4b1pdd6/,"NOVEMBER 9, 2019",True,Photo,,"1,092,174"
96,travisscott,/B4rLjCFp6TP/,"NOVEMBER 9, 2019",True,video,"3,486,259","1,438,372"
97,travisscott,/B4p2IYYpZe2/,"NOVEMBER 9, 2019",True,video,"4,797,178","1,519,400"
98,travisscott,/B4oImJ8pMCB/,"NOVEMBER 8, 2019",True,Photo,,"2,368,696"
99,travisscott,/B4nOdTAJNZP/,"NOVEMBER 8, 2019",True,Photo,,"1,329,555"
100,travisscott,/B4dLNOzJU7u/,"NOVEMBER 4, 2019",True,Photo,,"3,743,578"
101,travisscott,/B4VevXcJ7aA/,"NOVEMBER 1, 2019",True,Photo,,"2,335,920"
102,travisscott,/B4Sqp1WJRP1/,"OCTOBER 31, 2019",True,Photo,,"2,503,821"
103,travisscott,/B4Rct5Vp-ZX/,"OCTOBER 30, 2019",True,Photo,,"1,306,908"
104,travisscott,/B35rjM5J3RE/,"OCTOBER 21, 2019",True,Photo,,"990,566"
105,travisscott,/B31MmDQJXHA/,"OCTOBER 20, 2019",True,Photo,,"1,968,159"
106,travisscott,/B3q2PA5pU5H/,"OCTOBER 15, 2019",True,Photo,,"1,779,308"
107,travisscott,/B3nSsqbpOb_/,"OCTOBER 14, 2019",True,Photo,,"1,356,089"
108,travisscott,/B3jINaPJVBq/,"OCTOBER 12, 2019",True,Photo,,"2,495,663"
109,travisscott,/B3d31CmJAr5/,"OCTOBER 10, 2019",True,Photo,,"2,589,701"
110,travisscott,/B3duyfXJjzN/,"OCTOBER 10, 2019",True,Photo,,"1,675,265"
111,travisscott,/B3czVKDJHph/,"OCTOBER 10, 2019",True,Photo,,"1,727,554"
112,travisscott,/B3cpSNbJwVS/,"OCTOBER 10, 2019",True,video,"4,493,461","1,576,875"
113,travisscott,/B3NbXpgpa82/,"OCTOBER 4, 2019",True,Photo,,"2,796,685"
114,travisscott,/B3Lrh6apPM1/,"OCTOBER 3, 2019",True,Photo,,"2,068,427"
115,travisscott,/B3GQlOmpst3/,"OCTOBER 1, 2019",True,Photo,,"2,039,361"
116,travisscott,/B27F_31pY8P/,"SEPTEMBER 27, 2019",True,Photo,,"1,314,238"
117,travisscott,/B2oHEW2pc0e/,"SEPTEMBER 20, 2019",True,Photo,,"2,506,888"
118,travisscott,/B2mjT5_p7f9/,"SEPTEMBER 19, 2019",True,Photo,,"1,217,636"
119,travisscott,/B2aUnphJDxZ/,"SEPTEMBER 14, 2019",True,Photo,,"2,329,021"
120,travisscott,/B2aSeXdJiST/,"SEPTEMBER 14, 2019",True,Photo,,"2,233,996"
121,travisscott,/B2H--HFJRJ6/,"SEPTEMBER 7, 2019",True,Photo,,"1,687,421"
122,travisscott,/B14ZgIxJ_Ag/,"SEPTEMBER 1, 2019",True,Photo,,"2,207,967"
123,travisscott,/B1xhQ1ApyYS/,"AUGUST 29, 2019",True,Photo,,"1,727,613"
124,travisscott,/B1t0E4Bn-jQ/,"AUGUST 28, 2019",True,video,"4,548,102","1,306,008"
125,travisscott,/B1swxWQp8Wf/,"AUGUST 28, 2019",True,Photo,,"2,272,648"
126,travisscott,/B1sV3NjpZMa/,"AUGUST 27, 2019",True,Photo,,"923,400"
127,travisscott,/B1o82N9p8zn/,"AUGUST 26, 2019",True,Photo,,"959,813"
128,travisscott,/B1m0yVGphzv/,"AUGUST 25, 2019",True,Photo,,"1,387,433"
129,travisscott,/B1mq_GNp_3m/,"AUGUST 25, 2019",True,Photo,,"1,324,046"
130,travisscott,/B1mpM5NpHMH/,"AUGUST 25, 2019",True,Photo,,"1,209,788"
131,travisscott,/B1keCzXJ_qd/,"AUGUST 24, 2019",True,Photo,,"1,205,653"
132,travisscott,/B1kZpR1pL_o/,"AUGUST 24, 2019",True,Photo,,"2,270,633"
133,travisscott,/B1e7Rd0p6P8/,"AUGUST 22, 2019",True,Photo,,"1,235,965"
134,travisscott,/B1RxJ3iJ8LM/,"AUGUST 17, 2019",True,Photo,,"1,282,380"
135,travisscott,/B1MPywoJ4VU/,"AUGUST 15, 2019",True,Photo,,"2,732,068"
136,travisscott,/B1MAf9sH87z/,"AUGUST 15, 2019",True,video,"3,606,413","1,070,792"
137,travisscott,/B1Kd8jCHKRm/,"AUGUST 14, 2019",True,video,"12,441,226","1,853,144"
138,travisscott,/B1KLpXsJjG6/,"AUGUST 14, 2019",True,Photo,,"1,544,964"
139,travisscott,/B1KAEiLpm7j/,"AUGUST 14, 2019",True,Photo,,"560,061"
140,travisscott,/B1J_8uypp21/,"AUGUST 14, 2019",True,Photo,,"827,844"
141,travisscott,/B1J7A_nJcM5/,"AUGUST 14, 2019",True,Photo,,"727,520"
142,travisscott,/B1J66NxpLoj/,"AUGUST 14, 2019",True,Photo,,"1,310,353"
143,travisscott,/B1J6hD8porI/,"AUGUST 14, 2019",True,Photo,,"920,553"
144,travisscott,/B1HlihHnM_v/,"AUGUST 13, 2019",True,video,"5,615,796","1,807,250"
145,travisscott,/B1Fh2-Vp0Gq/,"AUGUST 12, 2019",True,Photo,,"1,833,781"
146,travisscott,/B1FWegeJxpv/,"AUGUST 12, 2019",True,Photo,,"724,058"
147,travisscott,/B1FEl-9HDKv/,"AUGUST 12, 2019",True,video,"2,542,382","701,467"
148,travisscott,/B1FB0JOH90z/,"AUGUST 12, 2019",True,video,"3,324,001","596,452"
149,travisscott,/B1Eaj_2HB-Q/,"AUGUST 12, 2019",True,video,"8,046,244","1,723,041"
150,travisscott,/B1ADRb9J_Rf/,"AUGUST 10, 2019",True,Photo,,"1,034,094"
151,travisscott,/B0_WJ5ap3gf/,"AUGUST 10, 2019",True,Photo,,"3,489,105"
152,travisscott,/B0uDGC0p06y/,"AUGUST 3, 2019",True,Photo,,"2,405,205"
153,travisscott,/B0cz_eXJjc6/,"JULY 27, 2019",True,Photo,,"1,511,091"
154,travisscott,/B0coxbdpyIj/,"JULY 27, 2019",True,Photo,,"923,182"
155,travisscott,/B0cneWmJH41/,"JULY 27, 2019",True,Photo,,"976,589"
156,travisscott,/B0JYnOCHPLg/,"JULY 20, 2019",True,video,"2,883,582","777,220"
157,travisscott,/B0Hqo28JFPm/,"JULY 19, 2019",True,Photo,,"2,329,594"
158,travisscott,/B0HiVxQJ90n/,"JULY 19, 2019",True,Photo,,"860,251"
159,travisscott,/B0Gw3ZgJHE2/,"JULY 19, 2019",True,Photo,,"596,349"
160,travisscott,/B0GwtOvJcSP/,"JULY 19, 2019",True,Photo,,"1,333,369"
161,travisscott,/B0Gv_LwpNzy/,"JULY 19, 2019",True,Photo,,"936,901"
162,travisscott,/B0AbcOMHZq6/,"JULY 16, 2019",True,video,"3,584,256","940,376"
163,travisscott,/Bz-7REoJCdg/,"JULY 16, 2019",True,Photo,,"1,160,770"
164,travisscott,/Bz-5h8iHNvW/,"JULY 16, 2019",True,video,"23,726,048","4,569,791"
165,travisscott,/Bz9de5XpzH1/,"JULY 15, 2019",True,Photo,,"833,159"
166,travisscott,/Bz9dCbqnjt2/,"JULY 15, 2019",True,video,"8,354,313","1,187,537"
167,travisscott,/Bz9cr9IpYyk/,"JULY 15, 2019",True,Photo,,"1,217,915"
168,travisscott,/Bz9cpNqJyN3/,"JULY 15, 2019",True,Photo,,"655,136"
169,travisscott,/Bz9chMxJoyo/,"JULY 15, 2019",True,Photo,,"811,451"
170,travisscott,/Bz7PT3RpABn/,"JULY 14, 2019",True,Photo,,"933,043"
171,travisscott,/Bz0mVoUJsUq/,"JULY 12, 2019",True,Photo,,"1,095,673"
172,travisscott,/Bz0JaiHHSAr/,"JULY 12, 2019",True,video,"8,304,537","1,226,017"
173,travisscott,/BzzARdVJC_l/,"JULY 11, 2019",True,Photo,,"1,529,602"
174,travisscott,/BzyyHjupbOY/,"JULY 11, 2019",True,Photo,,"1,001,170"
175,travisscott,/BzhPjUspvwo/,"JULY 4, 2019",True,Photo,,"1,042,841"
176,travisscott,/BzhJpdUnNcn/,"JULY 4, 2019",True,video,"5,234,075","1,421,349"
177,travisscott,/BzR2azPpzIi/,"JUNE 28, 2019",True,Photo,,"1,386,329"
178,travisscott,/BzR1YmsnFuJ/,"JUNE 28, 2019",True,video,"2,112,013","542,549"
179,travisscott,/BzR1JrsJoQZ/,"JUNE 28, 2019",True,Photo,,"846,649"
180,travisscott,/BzOUa0ppS2d/,"JUNE 27, 2019",True,Photo,,"1,916,026"
181,travisscott,/BzJJdx6JS5b/,"JUNE 25, 2019",True,Photo,,"1,610,116"
182,travisscott,/By_UscOJU4b/,"JUNE 21, 2019",True,Photo,,"1,614,008"
183,travisscott,/By_UhUOJoNB/,"JUNE 21, 2019",True,Photo,,"1,987,313"
184,travisscott,/ByyybZdJVii/,"JUNE 16, 2019",True,Photo,,"3,574,841"
185,travisscott,/ByTgptipkKB/,"JUNE 4, 2019",True,Photo,,"1,747,046"
186,travisscott,/ByGVxQKJuo_/,"MAY 30, 2019",True,Photo,,"968,433"
187,travisscott,/ByDy9yKg-L1/,"MAY 29, 2019",True,video,"2,715,687","538,792"
188,travisscott,/ByA7FiopHTS/,"MAY 28, 2019",True,Photo,,"951,284"
189,travisscott,/ByA69ZWpHoQ/,"MAY 28, 2019",True,Photo,,"859,555"
190,travisscott,/ByA5zzFJSdd/,"MAY 28, 2019",True,Photo,,"722,142"
191,travisscott,/ByA5E-WJsOJ/,"MAY 28, 2019",True,Photo,,"653,604"
192,travisscott,/Bx84mtigj4I/,"MAY 26, 2019",True,video,"3,222,586","800,807"
193,travisscott,/BxlMs2vpObS/,"MAY 17, 2019",True,Photo,,"644,556"
194,travisscott,/BxXtYUOHTfg/,"MAY 12, 2019",True,Photo,,"1,587,670"
195,travisscott,/BxUzvwxHoYj/,"MAY 11, 2019",True,Photo,,"1,372,136"
196,travisscott,/BxUzrccnekH/,"MAY 11, 2019",True,Photo,,"960,390"
197,travisscott,/BxCDLfTn8Z-/,"MAY 4, 2019",True,Photo,,"1,057,161"
198,travisscott,/BxCC03gndnd/,"MAY 4, 2019",True,Photo,,"1,175,509"
199,travisscott,/BxCCluqnLlC/,"MAY 4, 2019",True,Photo,,"806,539"
200,travisscott,/Bw5oe9OnlPC/,"APRIL 30, 2019",True,Photo,,"2,012,729"
201,travisscott,/Bw5lp1eHN8K/,"APRIL 30, 2019",True,Photo,,"1,183,139"
202,travisscott,/Bw5j5NNno8p/,"APRIL 30, 2019",True,Photo,,"1,213,772"
203,travisscott,/Bw4rRh3Hzf2/,"APRIL 30, 2019",True,Photo,,"2,460,957"
204,travisscott,/BwiiEXlnMEq/,"APRIL 21, 2019",True,Photo,,"3,107,327"
205,travisscott,/Bwf9b5sHT8c/,"APRIL 20, 2019",True,Photo,,"2,810,715"
206,travisscott,/BwaGya8nm51/,"APRIL 18, 2019",True,Photo,,"977,404"
207,travisscott,/BwVSHGZnTdn/,"APRIL 16, 2019",True,Photo,,"566,637"
208,travisscott,/BwD6FHknzIt/,"APRIL 9, 2019",True,Photo,,"1,043,577"
209,travisscott,/Bv7qWuInncS/,"APRIL 6, 2019",True,Photo,,"609,866"
210,travisscott,/BvnkMPcnTeC/,"MARCH 29, 2019",True,Photo,,"587,801"
211,travisscott,/BvnkGt9nYGP/,"MARCH 29, 2019",True,Photo,,"2,493,353"
212,travisscott,/Bvniq3tnov-/,"MARCH 29, 2019",True,Photo,,"1,310,690"
213,travisscott,/BvngjpdnMs7/,"MARCH 29, 2019",True,Photo,,"748,458"
214,travisscott,/Bvf7Mz8HGF1/,"MARCH 26, 2019",True,Photo,,"715,893"
215,travisscott,/Bvf7GwRnV8A/,"MARCH 26, 2019",True,Photo,,"1,237,653"
216,travisscott,/Bvf6vGoH0-a/,"MARCH 26, 2019",True,Photo,,"681,016"
217,travisscott,/BvYj5dyn0y-/,"MARCH 24, 2019",True,Photo,,"1,060,096"
218,travisscott,/BvP41t_H5pa/,"MARCH 20, 2019",True,Photo,,"1,012,636"
219,travisscott,/BvNxFcgnt8R/,"MARCH 19, 2019",True,Photo,,"1,028,159"
220,travisscott,/BvNxDs0nYgG/,"MARCH 19, 2019",True,Photo,,"1,024,876"
221,travisscott,/BvNw--BHEef/,"MARCH 19, 2019",True,Photo,,"1,623,966"
222,travisscott,/BvNw5YenlAM/,"MARCH 19, 2019",True,Photo,,"1,198,603"
223,travisscott,/BuUKqkbntLU/,"FEBRUARY 25, 2019",True,Photo,,"1,229,942"
224,travisscott,/BuUKg3Hny2Q/,"FEBRUARY 25, 2019",True,Photo,,"911,656"
225,travisscott,/BuUJ6WfncQB/,"FEBRUARY 25, 2019",True,video,"2,103,827","579,964"
226,travisscott,/BuUGycXH_LD/,"FEBRUARY 25, 2019",True,Photo,,"1,115,780"
227,travisscott,/BtrJ44hHxTF/,"FEBRUARY 9, 2019",True,Photo,,"629,134"
228,travisscott,/BtrJ2JGnj6G/,"FEBRUARY 9, 2019",True,Photo,,"946,857"
229,travisscott,/BtrJwoPnVS9/,"FEBRUARY 9, 2019",True,Photo,,"855,491"
230,travisscott,/Btq9DT0H2N7/,"FEBRUARY 9, 2019",True,video,"2,664,302","680,338"
231,travisscott,/Btq8GSJHtRT/,"FEBRUARY 9, 2019",True,video,"3,189,682","809,942"
232,travisscott,/Btl9NaiHGOO/,"FEBRUARY 7, 2019",True,video,"2,789,332","663,862"
233,travisscott,/BtfOd5uH6wp/,"FEBRUARY 4, 2019",True,Photo,,"1,376,843"
234,travisscott,/BtWUdL-Hx5S/,"FEBRUARY 1, 2019",True,Photo,,"4,968,517"
235,travisscott,/BtR4XbrHvh0/,"JANUARY 30, 2019",True,Photo,,"704,781"
236,travisscott,/BtQFOuJH-Pp/,"JANUARY 30, 2019",True,video,"2,683,178","613,170"
237,travisscott,/BtNEiToHX_k/,"JANUARY 28, 2019",True,Photo,,"644,261"
238,travisscott,/BtNEVRaHlaV/,"JANUARY 28, 2019",True,Photo,,"921,312"
239,travisscott,/BtNEH_NHAQi/,"JANUARY 28, 2019",True,Photo,,"1,249,164"
240,travisscott,/BtND85EnUvX/,"JANUARY 28, 2019",True,Photo,,"456,258"
241,travisscott,/BtMewy0ncPU/,"JANUARY 28, 2019",True,Photo,,"786,087"
242,travisscott,/BtMF8NaHh60/,"JANUARY 28, 2019",True,Photo,,"760,365"
243,travisscott,/BtF1GK5HKGQ/,"JANUARY 26, 2019",True,video,"6,626,482","1,314,427"
244,travisscott,/BtBPs8WnVFr/,"JANUARY 24, 2019",True,Photo,,"489,674"
245,travisscott,/BsTLEO5nGuY/,"JANUARY 6, 2019",True,Photo,,"1,160,476"
246,travisscott,/BsM87PyHekN/,"JANUARY 3, 2019",True,Photo,,"1,727,021"
247,travisscott,/BsGU4EGHlnp/,"JANUARY 1, 2019",True,Photo,,"1,269,238"
248,travisscott,/BsE5VslnkVf/,"DECEMBER 31, 2018",True,Photo,,"1,977,542"
249,travisscott,/Br5P9MMn7Z5/,"DECEMBER 27, 2018",True,Photo,,"526,565"
250,travisscott,/BruGgIGnTfR/,"DECEMBER 22, 2018",True,Photo,,"1,318,652"
251,travisscott,/BrnsjJcHE9n/,"DECEMBER 20, 2018",True,Photo,,"1,129,435"
252,travisscott,/Brl0MzWH99i/,"DECEMBER 19, 2018",True,Photo,,"1,121,136"
253,travisscott,/Brk9KlSHHPK/,"DECEMBER 19, 2018",True,video,"3,349,980","689,934"
254,travisscott,/BrghfFanh1v/,"DECEMBER 17, 2018",True,Photo,,"670,648"
255,travisscott,/BrdXQ1Rn7_X/,"DECEMBER 16, 2018",True,Photo,,"514,785"
256,travisscott,/BrdUyDInoee/,"DECEMBER 16, 2018",True,video,"3,072,945","631,060"
257,travisscott,/BrY0iKGnBcn/,"DECEMBER 14, 2018",True,Photo,,"723,481"
258,travisscott,/BrLrOcpHzGb/,"DECEMBER 9, 2018",True,Photo,,"1,936,875"
259,travisscott,/BrLjzQdHy6w/,"DECEMBER 9, 2018",True,video,"2,838,361","669,644"
260,travisscott,/BrLiMwnn_Pf/,"DECEMBER 9, 2018",True,Photo,,"841,383"
261,travisscott,/BrDv7xMnBn9/,"DECEMBER 6, 2018",True,video,"3,746,556","683,420"
262,travisscott,/BrA9iC4Hkge/,"DECEMBER 5, 2018",True,Photo,,"847,892"
263,travisscott,/BrA9H3hHYZ5/,"DECEMBER 5, 2018",True,Photo,,"696,423"
264,travisscott,/BrA8xv0HPMb/,"DECEMBER 5, 2018",True,Photo,,"334,460"
265,travisscott,/Bq_yYGlnQA6/,"DECEMBER 4, 2018",True,video,"2,422,302","469,192"
266,travisscott,/Bq75bdHHydF/,"DECEMBER 3, 2018",True,Photo,,"1,056,337"
267,travisscott,/Bq74kAkHSlt/,"DECEMBER 3, 2018",True,Photo,,"1,129,751"
268,travisscott,/Bq5GjnanrXw/,"DECEMBER 2, 2018",True,video,"3,003,800","712,619"
269,travisscott,/Bq0KacHHNmn/,"NOVEMBER 30, 2018",True,Photo,,"1,079,751"
270,travisscott,/Bq0JciMHnUD/,"NOVEMBER 30, 2018",True,Photo,,"437,018"
271,travisscott,/BqyARpanOPz/,"NOVEMBER 29, 2018",True,Photo,,"955,715"
272,travisscott,/BqvUGYOn8ms/,"NOVEMBER 28, 2018",True,Photo,,"753,893"
273,travisscott,/BqvTIy0nEZl/,"NOVEMBER 28, 2018",True,Photo,,"676,582"
274,travisscott,/BqvSlJkncYn/,"NOVEMBER 28, 2018",True,Photo,,"529,177"
275,travisscott,/BqvSOvUH4pr/,"NOVEMBER 28, 2018",True,video,"2,247,046","547,288"
276,travisscott,/BqtfUTQHNWK/,"NOVEMBER 27, 2018",True,Photo,,"2,278,906"
277,travisscott,/BqtHcHIHs8F/,"NOVEMBER 27, 2018",True,Photo,,"1,013,152"
278,travisscott,/BqoawEZHRUc/,"NOVEMBER 25, 2018",True,Photo,,"917,646"
279,travisscott,/BqnXtebHqdb/,"NOVEMBER 25, 2018",True,Photo,,"926,226"
280,travisscott,/BqnWqm3nt2O/,"NOVEMBER 25, 2018",True,Photo,,"767,264"
281,travisscott,/BqeJyk-HEHM/,"NOVEMBER 21, 2018",True,video,"2,953,410","605,386"
282,travisscott,/BqeF0tRH7RW/,"NOVEMBER 21, 2018",True,Photo,,"618,804"
283,travisscott,/BqYc1EKns12/,"NOVEMBER 19, 2018",True,video,"2,834,950","704,203"
284,travisscott,/BqV_hKYnG0Y/,"NOVEMBER 18, 2018",True,Photo,,"957,004"
285,travisscott,/BqV-9hmn59A/,"NOVEMBER 18, 2018",True,Photo,,"1,165,550"
286,travisscott,/BqV-82kndVP/,"NOVEMBER 18, 2018",True,Photo,,"447,952"
287,travisscott,/BqV7pHknrde/,"NOVEMBER 18, 2018",True,Photo,,"886,844"
288,travisscott,/BqSuudfnHJl/,"NOVEMBER 17, 2018",True,Photo,,"284,031"
289,travisscott,/BqQ5UXtHski/,"NOVEMBER 16, 2018",True,Photo,,"524,019"
290,travisscott,/BqQbZtwn06G/,"NOVEMBER 16, 2018",True,Photo,,"683,972"
